trial_num,image_id,library,urge,val,aros,onset_time,rt_urge,rt_val,rt_arousal
278,SDC11507.jpg,ABPS_alcohol,NaN,NaN,NaN,NaN,NaN,NaN,NaN
279,93.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
280,63.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
281,SDC11506.jpg,ABPS_alcohol,NaN,NaN,NaN,NaN,NaN,NaN,NaN
282,N067.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
283,199.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
284,156.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
285,N073.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
286,1.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
287,151.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
288,172.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
289,N032.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
290,167.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
291,27.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
292,200.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
293,110.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
294,SDC11562.jpg,ABPS_alcohol,NaN,NaN,NaN,NaN,NaN,NaN,NaN
295,184.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
296,N039.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
297,174.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
298,SDC11504.jpg,ABPS_alcohol,NaN,NaN,NaN,NaN,NaN,NaN,NaN
299,N030.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
300,115.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
