trial_num,image_id,library,urge,val,aros,onset_time,rt_urge,rt_val,rt_arousal
279,135.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
280,85.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
281,126.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
282,182.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
283,151.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
284,00967.png,WFAIS_alcohol_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
285,00110.png,WFAIS_alcohol_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
286,SDC11583.jpg,ABPS_alcohol,NaN,NaN,NaN,NaN,NaN,NaN,NaN
287,40.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
288,92.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
289,SDC11508.jpg,ABPS_alcohol,NaN,NaN,NaN,NaN,NaN,NaN,NaN
290,SDC11584.jpg,ABPS_alcohol,NaN,NaN,NaN,NaN,NaN,NaN,NaN
291,N020.png,GAPED_neutral_resized,NaN,NaN,NaN,NaN,NaN,NaN,NaN
292,SDC11574.jpg,ABPS_alcohol,NaN,NaN,NaN,NaN,NaN,NaN,NaN
293,169.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
294,71.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
295,63.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
296,66.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
297,34.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
298,121.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
299,90.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
300,146.png,Gemini3_alcohol_12.25resize,NaN,NaN,NaN,NaN,NaN,NaN,NaN
